datetime;open;high;low;close
2023-02-08 00:00:00;23252.85938;23349.98047;23233.83008;23324.11914
2023-02-07 23:00:00;23232.27930;23294.83008;23232.27930;23252.85938
2023-02-07 22:00:00;23196.09961;23294.59961;23151.66016;23221.09961
2023-02-07 21:00:00;23213.76953;23257.59961;23186.53906;23199.10938
2023-02-07 20:00:00;23096.57031;23247.91992;23036.41016;23195.78906
2023-02-07 19:00:00;22924.09961;23131.58008;22921.78906;23098.53906
2023-02-07 18:00:00;23284.43945;23336.16992;22788.63086;22921.78906
2023-02-07 17:00:00;22976.88086;23333.50977;22895.51953;23276.68945
2023-02-07 16:00:00;22906.84961;23015.06055;22879.75000;22977.18945
2023-02-07 15:00:00;22970.66016;22977.49023;22878.72070;22907.50977
2023-02-07 14:00:00;22983.52930;23011.30078;22941.97070;22977.49023
2023-02-07 13:00:00;23020.53906;23034.84961;22944.17969;22980.06055
2023-02-07 12:00:00;22982.88086;23027.77930;22964.22070;23024.32031
2023-02-07 11:00:00;22983.09961;23019.36914;22967.50000;22978.15039
2023-02-07 10:00:00;23008.63086;23056.55078;22975.77930;22983.10938
2023-02-07 09:00:00;22873.26953;23034.31055;22873.26953;23009.64062
2023-02-07 08:00:00;22911.18945;22920.28906;22867.91016;22873.27930
2023-02-07 07:00:00;22924.41016;22958.71094;22899.39062;22910.68945
2023-02-07 06:00:00;22936.07031;22983.58008;22923.75000;22923.75000
2023-02-07 05:00:00;22882.50977;22947.42969;22870.64062;22936.03906
2023-02-07 04:00:00;22872.03906;22925.32031;22863.89062;22882.64062
2023-02-07 03:00:00;22880.86914;22897.39062;22853.66016;22874.64062
2023-02-07 02:00:00;22849.81055;22889.09961;22808.07031;22880.59961
2023-02-07 01:00:00;22802.06055;22863.31055;22794.81055;22849.96094
2023-02-07 00:00:00;22763.09961;22826.98047;22749.75977;22797.56055
2023-02-06 23:00:00;22883.65039;22884.85938;22645.88086;22763.58984
2023-02-06 22:00:00;22918.15039;22923.08008;22850.53906;22884.85938
2023-02-06 21:00:00;23007.91992;23011.72070;22907.46094;22917.15039
2023-02-06 20:00:00;23030.61914;23032.85938;22977.32031;23010.30078
2023-02-06 19:00:00;23019.32031;23122.06055;22985.32031;23031.31055
2023-02-06 18:00:00;23031.80078;23075.88086;22959.05078;23018.80078
2023-02-06 17:00:00;22997.16992;23071.41016;22961.28906;23034.61914
2023-02-06 16:00:00;23027.82031;23151.73047;22934.52930;22995.22070
2023-02-06 15:00:00;22849.73047;23033.16016;22756.83984;23011.49023
2023-02-06 14:00:00;22831.39062;22894.49023;22783.80078;22846.59961
2023-02-06 13:00:00;22889.03906;22922.75000;22813.31055;22829.91016
2023-02-06 12:00:00;22889.21094;22927.43945;22833.86914;22891.21094
2023-02-06 11:00:00;22847.26953;22893.68945;22748.51953;22887.26953
2023-02-06 10:00:00;22838.52930;22870.59961;22809.92969;22842.85938
2023-02-06 09:00:00;22867.18945;22886.25000;22820.11914;22835.15039
2023-02-06 08:00:00;22881.66992;22936.56055;22846.84961;22867.00977
2023-02-06 07:00:00;22789.32031;22889.67969;22762.96094;22884.91992
2023-02-06 06:00:00;22779.66992;22805.43945;22730.00977;22792.59961
2023-02-06 05:00:00;22878.02930;22895.08984;22650.75977;22773.39062
2023-02-06 04:00:00;22901.32031;22929.99023;22876.90039;22877.42969
2023-02-06 03:00:00;22886.84961;22929.08984;22860.03906;22900.71094
2023-02-06 02:00:00;22984.17969;23008.66992;22877.25977;22879.93945
2023-02-06 01:00:00;23056.31055;23067.71094;22978.67969;22981.46094
2023-02-06 00:00:00;22936.52930;23094.78906;22929.27930;23058.96094
2023-02-05 23:00:00;22989.91016;23008.66016;22916.67969;22936.52930
2023-02-05 22:00:00;22905.18945;23036.56055;22896.58984;22989.17969
2023-02-05 21:00:00;22882.85938;22906.14062;22832.90039;22906.14062
2023-02-05 20:00:00;22896.74023;22941.08008;22862.08984;22887.75000
2023-02-05 19:00:00;22854.00977;22920.30078;22758.98047;22906.68945
2023-02-05 18:00:00;22863.92969;22938.58984;22830.34961;22855.69922
2023-02-05 17:00:00;23076.09961;23104.00977;22826.96094;22858.25000
2023-02-05 16:00:00;23100.63086;23162.49023;23025.02930;23072.51953
2023-02-05 15:00:00;23169.60938;23209.49023;23073.08984;23104.06055
2023-02-05 14:00:00;23172.25977;23215.47070;23148.83984;23170.41992
2023-02-05 13:00:00;23155.28906;23222.39062;23088.76953;23172.08984
2023-02-05 12:00:00;23360.46094;23378.73047;23033.63086;23140.66992
2023-02-05 11:00:00;23405.50000;23407.50000;23354.38086;23361.55078
2023-02-05 10:00:00;23369.19922;23402.53906;23367.39062;23402.53906
2023-02-05 09:00:00;23399.91016;23401.88086;23363.27930;23367.39062
2023-02-05 08:00:00;23387.43945;23422.60938;23371.91992;23400.67969
2023-02-05 07:00:00;23397.17969;23409.02930;23365.63086;23387.43945
2023-02-05 06:00:00;23383.06055;23426.14062;23350.91016;23399.38086
