datetime;open;high;low;close
2022-07-14 00:00:00;20233.23047;20362.74023;20168.25000;20306.96094
2022-07-13 23:00:00;19831.77930;20246.46094;19828.73047;20233.23047
2022-07-13 22:00:00;19900.10938;19980.00977;19814.00977;19828.73047
2022-07-13 21:00:00;19659.72070;19935.14062;19635.77930;19898.51953
2022-07-13 20:00:00;19635.11914;19703.11914;19574.52930;19658.96094
2022-07-13 19:00:00;19811.78906;19831.97070;19625.32031;19640.17969
2022-07-13 18:00:00;19882.30078;19882.30078;19666.05078;19824.07031
2022-07-13 17:00:00;19618.51953;19984.06055;19616.27930;19872.24023
2022-07-13 16:00:00;19446.63086;19618.51953;19219.49023;19618.14062
2022-07-13 15:00:00;19564.69922;19663.42969;19379.71094;19449.75977
2022-07-13 14:00:00;19288.72070;19639.84961;19174.99023;19560.21094
2022-07-13 13:00:00;19144.05078;19306.50977;18921.61914;19301.84961
2022-07-13 12:00:00;19821.18945;20047.86914;18921.72070;19158.47070
2022-07-13 11:00:00;19766.28906;19853.07031;19741.58984;19825.50000
2022-07-13 10:00:00;19792.74023;19792.74023;19701.83984;19771.80078
2022-07-13 09:00:00;19831.08984;19875.31055;19763.25000;19789.93945
2022-07-13 08:00:00;19689.08984;19893.06055;19655.91992;19829.92969
2022-07-13 07:00:00;19516.27930;19832.25977;19477.38086;19684.98047
2022-07-13 06:00:00;19499.93945;19535.74023;19453.55078;19523.08008
2022-07-13 05:00:00;19462.85938;19559.84961;19426.99023;19502.69922
2022-07-13 04:00:00;19450.96094;19502.00977;19405.15039;19460.31055
2022-07-13 03:00:00;19490.77930;19532.02930;19446.63086;19451.78906
2022-07-13 02:00:00;19413.63086;19504.91992;19405.63086;19491.33984
2022-07-13 01:00:00;19399.91992;19439.91992;19364.53906;19407.69922
2022-07-13 00:00:00;19316.28906;19410.02930;19247.14062;19398.06055
2022-07-12 23:00:00;19345.93945;19426.06055;19240.50977;19311.19922
2022-07-12 22:00:00;19342.66016;19454.06055;19239.36914;19342.99023
2022-07-12 21:00:00;19440.16992;19500.83984;19342.66016;19344.39062
2022-07-12 20:00:00;19390.23047;19519.50000;19376.82031;19442.07031
2022-07-12 19:00:00;19702.98047;19709.75977;19292.00977;19388.33984
2022-07-12 18:00:00;19852.97070;19854.92969;19697.44922;19709.75977
2022-07-12 17:00:00;19878.86914;19893.91992;19803.75000;19850.94922
2022-07-12 16:00:00;19858.44922;19971.41992;19857.58008;19888.44922
2022-07-12 15:00:00;19903.34961;19973.11914;19845.44922;19858.00977
2022-07-12 14:00:00;19760.58984;19915.53906;19677.76953;19900.77930
2022-07-12 13:00:00;19854.76953;19979.40039;19760.58984;19765.53906
2022-07-12 12:00:00;19759.07031;19938.85938;19759.05078;19846.58008
2022-07-12 11:00:00;19584.49023;19795.39062;19579.26953;19759.58008
2022-07-12 10:00:00;19575.57031;19695.92969;19571.77930;19581.03906
2022-07-12 09:00:00;19756.66016;19782.21094;19538.78906;19571.77930
2022-07-12 08:00:00;19719.09961;19794.98047;19659.89062;19758.41992
2022-07-12 07:00:00;19825.50000;19840.02930;19601.93945;19720.57031
2022-07-12 06:00:00;19932.86914;19943.88086;19809.13086;19823.73047
2022-07-12 05:00:00;19989.51953;20030.94922;19932.86914;19946.05078
2022-07-12 04:00:00;19923.60938;20013.91992;19908.38086;19988.42969
2022-07-12 03:00:00;19949.78906;19950.13086;19865.52930;19925.13086
2022-07-12 02:00:00;19866.03906;19964.91016;19865.94922;19949.00000
2022-07-12 01:00:00;19800.02930;19934.64062;19794.85938;19871.93945
2022-07-12 00:00:00;19948.65039;19980.57031;19780.36914;19807.66016
2022-07-11 23:00:00;19999.00977;20032.01953;19886.18945;19947.50000
2022-07-11 22:00:00;20229.88086;20231.66016;19960.00977;19999.46094
2022-07-11 21:00:00;20398.93945;20405.25000;20216.08984;20231.66016
2022-07-11 20:00:00;20472.39062;20536.58984;20393.24023;20401.11914
2022-07-11 19:00:00;20561.77930;20565.18945;20408.58984;20466.38086
