date,DayAvgPrice,IntradayStd,Volume,day_of_week,day_of_year,Log_Profit,DayAvgPrice_diff,real_time,imag_time,c_week_real,c_week_imag,c_month_real,c_month_imag,c_quarter_real,c_quarter_imag,c_year_real,c_year_imag,Target,POLY_1,POLY_2,POLY_3,lambda_C3,lambda_C2,lambda_C1,lambda_T5,lambda_T4,lambda_T3,lambda_T2,lambda_T1,lambda_T_sum,pred,signal,cum_return,return
2024-01-18,59.74499988611111,0.31764751025577315,0.03851025870919126,3,0.04657534246575342,0.4992101825361104,-0.18000022500000767,100.41,5.0,0.6234898018585222,0.7818314824681983,-0.8856035571600536,-0.46444196574540914,0.6885646022356612,-0.7251750054628509,0.20601832032518275,0.9785481345802006,59.63888886111111,0.07382189200531952,0.02235697842029937,0.04368826081522926,0.00019082354872464752,0.03076679008332073,0.9805766482207365,1.3133111175206622,2.865163144035432,0.24590675661146894,0.26515895116515026,0.48893429222338075,14.035398295620594,59.602043,hold,23.004146767161114,0.0
2024-01-19,59.63888886111111,0.30642428630615576,0.04933349435879898,4,0.049315068493150684,0.4959188892427784,-0.10611102499999703,100.42,7.0,-0.2225209339556566,0.9749279121819737,-0.7716172892113912,-0.6360870687178481,0.7367961238597722,-0.6761149842040297,0.18915526872004507,0.9819471901866452,59.63888886111111,0.0714548827636884,0.022007126465527334,0.05447119613640452,0.00019004923115643972,0.030576727424407125,1.2711328472097083,1.357820506455171,3.147196187908899,0.20004456789771194,0.2837207700386106,0.5162346620636773,20.747054810787446,59.420097,hold,23.004146767161114,0.0
2024-01-20,59.63888886111111,0.0,0.0,5,0.05205479452054794,0.49116463444457775,0.0,100.43,0.5,-0.9009688679017164,0.4338837391190175,-0.6248720781891871,-0.7807271520188896,0.781540267590103,-0.6238547989197408,0.17223624302770538,0.9850556718214972,59.63888886111111,0.00722216295314764,0.017934119894108896,0.005227711202815723,0.0002017829191308158,0.03100030757823073,1.5196864801061856,1.3548248534013732,2.989522604275681,0.15598457759133483,0.302104277606748,0.541911144801917,27.383543686909288,59.538143,hold,23.004146767161114,0.0
2024-01-21,59.63888886111111,0.0,0.0,6,0.0547945205479452,0.49116463444457775,0.0,100.44,0.1,-0.9009688679027428,-0.43388373911688616,-0.4515979789160741,-0.8922215338350208,0.82258525199522,-0.5686418057089722,0.15526624986001117,0.9878726596350405,59.36416663888888,0.00722216295314764,0.017934119894108896,0.005227711202815723,0.00020850446595505626,0.0301196773586343,1.728241424317717,1.2336136456925175,2.384569936639484,0.11631031721113134,0.31858390895580463,0.5651057738330642,33.42741767887332,59.61711,hold,23.004146767161114,0.0
2024-01-22,59.36416663888888,0.17091966603677547,0.03401971250777766,0,0.057534246575342465,0.5035128442707709,-0.2747222222222305,100.45,3.0,-0.22252093395618952,-0.9749279121818522,-0.25915132779632766,-0.965836730147182,0.8597368043765086,-0.5107373367989352,0.13825031091098958,0.9903973200352547,60.15111111111111,0.04301304946010273,0.019082173427665772,0.039132311700712276,0.00020856364259803464,0.027161615636022898,1.95290695091114,0.8506837307072725,1.1986334020564358,0.08641125035148364,0.3291649783096926,0.5844237713388238,39.80183754087577,59.463486,hold,23.004146767161114,0.0
2024-01-23,60.15111111111111,0.46606423700587946,0.06859252473409667,1,0.06027397260273973,0.4559442176486346,0.7869444722222312,100.46,4.0,0.6234898018580948,-0.7818314824685392,-0.05570243020833599,-0.9984474143733787,0.8928190802931375,-0.4504154636161109,0.12119346147073576,0.9926289059345095,60.730555527777774,0.10498801025962413,0.02757868447632495,0.07379464090101509,0.00018065458082762805,0.02938326105339006,1.9199602686831372,0.6005531402210464,0.9497853302875373,0.045614936654748764,0.36146485180934745,0.5929202115359037,40.49842066719844,60.278877,hold,23.004146767161114,0.0
2024-01-24,60.730555527777774,0.19946988960033696,0.030227497774792774,2,0.06301369863013699,0.4655243865096346,0.5794444166666608,100.47,4.5,1.0,5.696473906557934e-14,0.15011130907699352,-0.9886691028282372,0.9216754958625075,-0.3879616995614399,0.10410074893544567,0.9945667569706316,59.89194447222222,0.04918256812790147,0.020133593248128752,0.03561325519680421,0.00016871340399595013,0.027916365539177652,1.878078041244022,0.4699596498986117,0.8473075836099738,0.028128047719962596,0.38100362076290833,0.590868331517129,39.92598427143372,60.680664,hold,23.004146767161114,0.0
2024-01-25,59.89194447222222,0.3412650492757356,0.045587327924351405,3,0.06575342465753424,0.5283529755838687,-0.8386110555555533,100.48,5.0,0.6234898018580057,0.7818314824686102,0.3495520861475377,-0.9369169328547245,0.9461694688979133,-0.3236716486278039,0.08697723131369735,0.9962102997023287,60.86138866666666,0.07879251834214833,0.02309576251400531,0.05078094069432878,0.0001650973729431898,0.028679720958879815,1.9029938552136643,0.29414127241213445,0.3897552700607834,0.02789766884723782,0.3792405977232274,0.5928617334295347,40.67851220313462,59.61665,sell,23.004146767161114,0.0
2024-01-26,60.86138866666666,0.43186740616569574,0.051480307322410906,4,0.0684931506849315,0.44822082486926645,0.9694441944444421,100.49,7.0,-0.2225209339563006,0.9749279121818267,0.5341526606308706,-0.8453880382055107,0.9661850653745252,-0.2578496062576487,0.06982797572987419,0.9975590477788611,60.86138866666666,0.097915368416878,0.026554807578355155,0.05685309929681636,0.00015517294186148287,0.02927023380544219,1.8562485704249183,0.3260858093716926,0.5201704522161441,0.021387092698481935,0.3917509722100256,0.5868619350914923,38.43738201668265,61.014565,hold,23.004146767161114,0.0
2024-01-27,60.86138866666666,0.0,0.0,5,0.07123287671232877,0.49116463444457775,0.0,100.5,0.5,-0.9009688679020029,0.4338837391184224,0.696075831630838,-0.7179682699252365,0.981627548164424,-0.19080711906189812,0.05265805692463681,0.9986126020839722,60.86138866666666,0.007387236884149466,0.018464414907164155,0.005466718280092087,0.00015591662731728688,0.029262386801623838,1.8005154168042061,0.3823013761743419,0.5439939842825359,0.03409400752170167,0.39646293130348575,0.5694430611748126,35.950762963089524,60.709007,hold,23.004146767161114,0.0
2024-01-28,60.86138866666666,0.0,0.0,6,0.07397260273972603,0.49116463444457775,0.0,100.51,0.1,-0.9009688679024561,-0.4338837391174813,0.8284471653898707,-0.5600672228915813,0.9924238254428961,-0.12286151021897844,0.0354725557531404,0.9993706508539963,61.30722222222222,0.007387236884149466,0.018464414907164155,0.005466718280092087,0.0001565559684639716,0.02897253430043802,1.7360795739170345,0.6007649727752868,0.7473517976263434,0.05481894493989465,0.3982600416862298,0.5469210133738754,32.88773754645882,60.891434,hold,23.004146767161114,0.0
2024-01-29,61.30722222222222,0.28585322018837445,0.03453297305239916,0,0.07671232876712329,0.4716445094064512,0.44583355555555926,100.52,3.0,-0.22252093395731892,-0.9749279121815944,0.9256468487593271,-0.3783885719494278,0.9985227966442656,-0.054334377531308195,0.018276557681698082,0.9998329697701049,62.07555555555555,0.06736763341764535,0.022202307762465505,0.04002505589256901,0.00011868902784145825,0.028019457031957056,1.5690968432443744,0.7037283524088845,0.9886460700395351,0.049100789507762685,0.4361253570467438,0.5147738534454935,27.242326630393944,61.494328,hold,23.004146767161114,0.0
2024-01-30,62.07555555555555,0.3131174534939558,0.0525792898711948,1,0.07945205479452054,0.4578551204586109,0.7683333333333309,100.53,4.0,0.6234898018586112,-0.7818314824681273,0.9835482778664438,-0.18064546799173378,0.9998955943292854,0.014449928750173648,0.0010751512827962021,0.9999994220246925,62.635555583333336,0.07318529545931549,0.023243976920780673,0.05819225475610496,0.0001180301884166469,0.02797194115540765,1.2918627244786367,0.7471483956422971,0.9478372327815457,0.07807838896517683,0.43386494814833904,0.4880566628864842,23.570782544019917,62.13414,hold,23.004146767161114,0.0
2024-01-31,62.635555583333336,0.21113893176760326,0.05077064663969327,2,0.0821917808219178,0.4671457203137576,0.5600000277777823,100.54,4.5,1.0,-1.1014648495832135e-12,0.9996932527114107,0.02476692316941019,0.9965357208195105,0.08316584112926803,-0.01612657327063936,0.9998699583618595,63.21194438888889,0.051882865847905836,0.021167784169040714,0.05650022111715448,0.00012903760838497454,0.02804551122330216,1.157673553897011,0.7534856779204729,0.7723062036192216,0.08988469155015223,0.38766738777260423,0.5224479206772437,22.62606300826379,62.57378,hold,23.004146767161114,0.0
2024-02-01,63.21194438888889,0.19658254512490936,0.038989076491864096,3,0.08493150684931507,0.466666019462115,0.5763888055555526,100.55,5.0,0.6234898018589115,0.7818314824678879,0.973396339829825,0.2291278368201906,0.9884590789518539,0.1514881158297661,-0.03332352571162094,0.9994446170919862,64.64972202777777,0.048907710656616796,0.021160363794004655,0.044857835059825546,0.000117278968832429,0.025899708528295085,1.1774381070618145,0.5618338089454621,1.5194664162116582,0.07213324518684533,0.4105280487383705,0.5173387060747843,22.15944101519662,63.14832,hold,23.004146767161114,0.0
2024-02-02,64.64972202777777,0.3329904021939421,0.060022421116485127,4,0.08767123287671233,0.4310144142994964,1.4377776388888819,100.56,7.0,-0.2225209339569446,0.9749279121816797,0.9057739723083914,0.42376114863054337,0.9757038968078636,0.2190933722273446,-0.05051061718522047,0.9987235240803974,64.64972202777777,0.07769002464259507,0.024917572328176395,0.06615107169461112,0.00011671467548120371,0.024671982886139594,1.8280051180229242,0.9344662658041829,2.508591833708768,0.09093884395737183,0.4530635411172587,0.45599761492536944,31.73835616453598,64.68674,hold,23.004146767161114,0.0
2024-02-03,64.64972202777777,0.0,0.0,5,0.09041095890410959,0.49116463444457775,0.0,100.57,0.5,-0.9009688679022896,0.4338837391178272,0.799697051718828,0.6004037187361635,0.9583305467739089,0.2856616234638819,-0.06768276175452884,0.9977068927101184,64.64972202777777,0.007888510338495103,0.020107715200594588,0.006238162050901981,0.00012332519465165477,0.024412443253470077,2.4402653671226435,1.1333670030617125,3.2618315362880703,0.09066308392937704,0.3929932613771787,0.5163436546934443,43.57209594405964,64.45498,hold,23.004146767161114,0.0
2024-02-04,64.64972202777777,0.0,0.0,6,0.09315068493150684,0.49116463444457775,0.0,100.58,0.1,-0.9009688679021696,-0.43388373911807643,0.6596690642469065,0.7515562026060397,0.9364212597885718,0.35087779099849586,-0.08483487790577979,0.9963950238187219,63.62805555555556,0.007888510338495103,0.020107715200594588,0.006238162050901981,0.00012685619542579496,0.023650379884188142,3.014397876684161,0.9426328050941489,3.666533450960999,0.07501313224421252,0.3543001588364039,0.5706867089193836,57.69003785350612,64.60736,hold,23.004146767161114,0.0
2024-02-05,63.62805555555556,0.3278921377042368,0.0388121814572783,0,0.0958904109589041,0.5337670719567538,-1.0216664722222077,100.59,3.0,-0.2225209339566749,-0.9749279121817414,0.4916348855906012,0.870801435041489,0.9100797361301883,0.41443319592572075,-0.10196189005173982,0.9947883056093276,63.63722222222222,0.07648761816271928,0.024328239067345596,0.04476689544851762,5.4984238788854745e-05,0.02476639849152465,3.276417098932819,0.5050977848574951,3.726373408838242,0.06368364650567271,0.3428579688275084,0.593458384666819,68.16083955452284,63.54201,hold,23.004146767161114,0.0
2024-02-06,63.63722222222222,0.21786773328409367,0.029053973222093563,1,0.09863013698630137,0.4907793610133296,0.00916666666665833,100.6,4.0,0.6234898018577055,-0.7818314824688496,0.3027283917915264,0.9530768703537591,0.8794306545862304,0.47602702000415315,-0.11905873003402455,0.9928872135356993,64.58416661111112,0.05342548504677278,0.021727505421093828,0.03502838391503037,5.202177744015393e-05,0.024698779268224103,3.5094507002083306,0.41071199896550864,3.284433264460848,0.04599943820222914,0.3378344839344701,0.6161660778633008,76.58817616566384,63.55326,hold,23.004146767161114,0.0
2024-02-07,64.58416661111112,0.32059199422632995,0.0323071156568116,2,0.10136986301369863,0.4516607825013005,0.9469443888888947,100.61,4.5,1.0,-4.4090503468614976e-13,0.10096959116567225,0.9948895122875892,0.8446190823278023,0.5353677294792255,-0.13612033862264966,0.9906923101615633,64.73249966666667,0.07508252041129698,0.02453762791273533,0.03847258762251101,6.362951567828718e-05,0.024251521893853333,3.803239153301616,1.7472146067122267,1.7658988820455783,0.022146017956925595,0.34247886980289505,0.6353751122401793,82.77632228666499,64.46119,hold,23.004146767161114,0.0
2024-02-08,64.73249966666667,0.35417822148186495,0.029518227194145347,3,0.10410958904109589,0.48502911715970126,0.14833305555555398,100.62,5.0,0.6234898018598172,0.7818314824671657,-0.10507586443158758,0.9944642088652335,0.805809788283035,0.5921744549600653,-0.15314166701311066,0.9882042449941437,65.06583336111112,0.08214220636498949,0.02558504494250835,0.03571990943142516,7.932676638370196e-05,0.024623575190644426,3.995853334072897,0.8854146142420382,1.164598524890467,0.02865283099722334,0.33756784438038356,0.6337793246223932,88.30097932217147,64.48175,sell,23.004146767161114,0.0
2024-02-09,65.06583336111112,0.16551868503743689,0.028029305117684044,4,0.10684931506849314,0.47742805487309087,0.33333369444444827,100.63,7.0,-0.2225209339558152,0.9749279121819375,-0.30666033359281053,0.9518190163054877,0.7631864632583066,0.6461783208211781,-0.1701176783204899,0.9854237542919525,65.06583336111112,0.04263872420744873,0.02147661607735156,0.03430390150436859,7.968119172746943e-05,0.024181284477664818,4.132515372000521,1.4495058262880745,2.6459641038107256,0.04532900529230287,0.3282627769441526,0.6264082177635444,92.47729990853709,64.968216,hold,23.004146767161114,0.0
