datetime;open;high;low;close;volume
2006-02-06;33.32146;33.61669;33.11480;33.26241;2230116
2006-02-03;33.36082;33.55764;32.82941;33.14432;4567368
2006-02-02;34.19730;34.32523;33.37066;33.44939;4858578
2006-02-01;33.83319;34.26619;33.63637;34.16778;4358406
2006-01-31;33.75446;33.83319;33.61669;33.82335;5166157
2006-01-30;33.90207;33.96112;33.61669;33.67573;4199127
2006-01-27;33.39035;34.40396;33.26241;34.14810;7528308
2006-01-26;33.036072;33.075436;32.50466;33.075436;12684514
2006-01-25;33.67573;33.78398;33.0065498;33.54780;8662152
2006-01-24;33.65605;33.82335;33.57732;33.65605;3663397
2006-01-23;33.50843;33.85287;33.17384;33.63637;3690259
2006-01-20;34.00048447;34.10873;33.76430;33.87255;5342042
2006-01-19;34.13826;34.40396;33.95128;34.030006;3912330
2006-01-18;33.99064;34.36460;33.63637;34.17762;3550899
2006-01-17;34.66967;34.81728;34.32523;34.47285;3171481
2006-01-16;34.83696;35.073147;34.52205;35.014103;2379579
2006-01-13;35.053467;35.15187;34.62046;34.77792;3177576
2006-01-12;35.033783;35.15187;34.85665;35.053467;2296278
2006-01-11;35.30933;35.45694;34.78776;34.96490;3114655
2006-01-10;35.42742;35.56519;34.92553;35.13219;2990457
2006-01-09;35.74233;35.82106;35.32901;35.47663;3820314
2006-01-06;35.47663;35.52583;35.24044;35.48647;2091477
2006-01-05;35.88995;35.90963;35.49631;35.54551;2433312
2006-01-04;36.19501;36.22454;35.75217;35.79154;4269006
2006-01-03;35.053467;35.96867;35.033783;35.70297;3873712
2006-01-02;34.73856;35.053467;34.57126;35.053467;1161129
2005-12-30;35.18140;35.18140;34.50237;34.72871;1766986
2005-12-29;35.51599;35.52583;35.033783;35.21092;1403170
2005-12-28;35.27981;35.46679;35.12235;35.22076;1732472
2005-12-27;35.18140;35.53567;35.18140;35.34869;1459554
2005-12-26;35.092831;35.092831;35.092831;35.092831;0
2005-12-23;34.88617;35.27981;34.79760;35.092831;1883357
2005-12-22;34.67951;34.86649;34.30555;34.83696;2849840
2005-12-21;34.43348;34.83696;34.11858;34.83696;4630210
