datetime;open;high;low;close
2025-06-12 18:00:00;160.08;160.15;158.38;158.42
2025-06-12 17:00:00;158.37;160.6;158.15;160.06
2025-06-12 16:00:00;157.05;158.69;156.76;158.38
2025-06-12 15:00:00;159.98;160.39;156.5;157.05
2025-06-12 14:00:00;158.84;160.71;158.84;159.97
2025-06-12 13:00:00;158.69;159.18;157.87;158.84
2025-06-12 12:00:00;157.79;159.22;157.32;158.71
2025-06-12 11:00:00;159.13;159.19;157.46;157.78
2025-06-12 10:00:00;159.59;159.68;158.48;159.14
2025-06-12 09:00:00;159.5;159.96;159.22;159.6
2025-06-12 08:00:00;158.79;159.63;158.19;159.51
2025-06-12 07:00:00;159.34;159.7;158.27;158.8
2025-06-12 06:00:00;159.54;160.01;158.93;159.35
2025-06-12 05:00:00;159.98;160.14;158.78;159.55
2025-06-12 04:00:00;159.88;160.58;159.42;159.96
2025-06-12 03:00:00;160.05;160.66;159.28;159.86
2025-06-12 02:00:00;160.42;161.03;159.6;160.05
2025-06-12 01:00:00;160.85;161.04;159.33;160.42
2025-06-12 00:00:00;161.01;161.35;159.64;160.86
2025-06-11 23:00:00;160.13;161.18;159.94;161.01
2025-06-11 22:00:00;160.43;160.83;159.25;160.13
2025-06-11 21:00:00;163.22;163.99;160.31;160.44
2025-06-11 20:00:00;162.68;163.88;161.95;163.21
2025-06-11 19:00:00;163.39;163.61;162.52;162.71
2025-06-11 18:00:00;163.9;164.19;162.37;163.39
2025-06-11 17:00:00;166.69;166.69;163.87;163.87
2025-06-11 16:00:00;167.3;167.48;166.12;166.69
2025-06-11 15:00:00;167.08;167.69;165.92;167.29
2025-06-11 14:00:00;165.79;168.38;165.54;167.11
2025-06-11 13:00:00;167.23;167.4;165.21;165.78
2025-06-11 12:00:00;164.5;167.48;163.7;167.22
2025-06-11 11:00:00;164.52;165.24;163.97;164.49
2025-06-11 10:00:00;165;165.26;164.16;164.51
2025-06-11 09:00:00;165.79;167.13;164.81;164.99
2025-06-11 08:00:00;166.67;167.22;165.58;165.79
2025-06-11 07:00:00;165.97;167.16;165.3;166.68
2025-06-11 06:00:00;164.98;166.57;164.98;165.98
2025-06-11 05:00:00;165.15;165.33;164.41;164.98
2025-06-11 04:00:00;166.71;166.85;164.76;165.16
2025-06-11 03:00:00;164.35;167.47;164.28;166.72
2025-06-11 02:00:00;164.17;165.85;163.68;164.35
2025-06-11 01:00:00;164.64;165.14;163.44;164.16
2025-06-11 00:00:00;165.13;165.79;163.88;164.63
2025-06-10 23:00:00;164.97;165.36;164.03;165.15
2025-06-10 22:00:00;163.92;165.17;163.63;164.94
2025-06-10 21:00:00;165.59;165.71;163.07;163.92
2025-06-10 20:00:00;163.65;165.65;162.87;165.58
2025-06-10 19:00:00;163.99;165.53;162.83;163.64
2025-06-10 18:00:00;158.31;165;157.8;163.98
2025-06-10 17:00:00;157.25;158.71;157.22;158.31
2025-06-10 16:00:00;158.09;158.53;157.12;157.26
2025-06-10 15:00:00;157.21;158.77;156.35;158.1
2025-06-10 14:00:00;159.18;159.23;156.69;157.21
2025-06-10 13:00:00;161.54;162.02;158.33;159.16
2025-06-10 12:00:00;160.88;161.59;159.44;161.54
2025-06-10 11:00:00;158.21;161.55;157.21;160.89
2025-06-10 10:00:00;159.01;159.39;157.76;158.2
2025-06-10 09:00:00;157.85;159.09;157.62;159.04
2025-06-10 08:00:00;158.57;159.06;157.79;157.85
2025-06-10 07:00:00;158.4;158.87;157.86;158.55
2025-06-10 06:00:00;158.21;158.62;157.48;158.43
2025-06-10 05:00:00;159.36;159.68;157.7;158.2
2025-06-10 04:00:00;159.25;159.57;158.79;159.35
2025-06-10 03:00:00;159.63;159.8;158.77;159.22
2025-06-10 02:00:00;160.1;160.11;159.23;159.61
2025-06-10 01:00:00;160.7;161.04;159.92;160.11
2025-06-10 00:00:00;161.22;161.89;160.43;160.71
2025-06-09 23:00:00;159.9;161.8;159.65;161.24
2025-06-09 22:00:00;159.13;160.41;159.03;159.88
2025-06-09 21:00:00;156.6;159.75;156.58;159.1
2025-06-09 20:00:00;155.85;156.74;155.81;156.58
2025-06-09 19:00:00;156.57;156.77;155.13;155.82
2025-06-09 18:00:00;156.42;156.82;156.09;156.59
2025-06-09 17:00:00;155.68;157.07;155.45;156.41
2025-06-09 16:00:00;155.11;156.71;155.03;155.67
2025-06-09 15:00:00;154.23;155.63;154.01;155.09
2025-06-09 14:00:00;153.52;154.91;153.34;154.21
2025-06-09 13:00:00;155.78;155.98;153.15;153.49
2025-06-09 12:00:00;155.69;155.91;154.83;155.78
2025-06-09 11:00:00;155.44;156.71;155;155.7
2025-06-09 10:00:00;153.54;155.67;153.31;155.4
2025-06-09 09:00:00;151.82;154.54;151.41;153.52
2025-06-09 08:00:00;150.96;151.88;150.48;151.82
2025-06-09 07:00:00;150.99;151.03;150.1;150.97
2025-06-09 06:00:00;149.91;151.12;149.68;150.99
2025-06-09 05:00:00;150.94;150.96;149.87;149.91
2025-06-09 04:00:00;151.62;151.97;150.72;150.94
2025-06-09 03:00:00;151.79;151.91;150.88;151.63
2025-06-09 02:00:00;152.05;152.57;151.66;151.8
2025-06-09 01:00:00;152.47;152.78;151.82;152.03
2025-06-09 00:00:00;152.54;153.28;151.94;152.48
2025-06-08 23:00:00;152.97;153.09;152.22;152.53
2025-06-08 22:00:00;154.48;154.61;152.89;153.01
2025-06-08 21:00:00;154.36;155.35;154.06;154.49
2025-06-08 20:00:00;154.54;154.83;154.01;154.34
2025-06-08 19:00:00;153.94;154.59;153.81;154.56
2025-06-08 18:00:00;153.25;154.25;153.04;153.95
2025-06-08 17:00:00;152.3;153.94;152.28;153.23
2025-06-08 16:00:00;150.81;152.31;150.69;152.29
2025-06-08 15:00:00;150.45;151.09;150.37;150.81
2025-06-08 14:00:00;149.77;150.53;149.54;150.42
2025-06-08 13:00:00;149.63;151.25;149.25;149.72
2025-06-08 12:00:00;149.71;150.02;149.1;149.63
2025-06-08 11:00:00;148.94;149.79;148.88;149.69
2025-06-08 10:00:00;148.54;149.08;148.23;148.94
2025-06-08 09:00:00;149.16;149.21;148;148.54
2025-06-08 08:00:00;149.41;149.78;149;149.12
2025-06-08 07:00:00;149.98;150.3;149.17;149.4
2025-06-08 06:00:00;149.96;150.59;149.92;150
2025-06-08 05:00:00;150.16;150.5;149.83;149.96
2025-06-08 04:00:00;149.96;150.42;149.5;150.17
2025-06-08 03:00:00;149.86;150.17;149.65;149.95
2025-06-08 02:00:00;150.38;150.43;149.75;149.87
2025-06-08 01:00:00;149.56;150.42;149.25;150.38
2025-06-08 00:00:00;150.13;150.21;149.28;149.56
2025-06-07 23:00:00;151.17;151.24;149.85;150.15
2025-06-07 22:00:00;151.3;151.58;150.92;151.19
2025-06-07 21:00:00;150.95;151.57;150.89;151.3
2025-06-07 20:00:00;150.65;151.08;150.58;150.95
2025-06-07 19:00:00;150.66;151.3;150.52;150.66
2025-06-07 18:00:00;150.36;151.26;150.26;150.67
2025-06-07 17:00:00;150.78;151.35;150.24;150.36
2025-06-07 16:00:00;151.07;151.7;150.57;150.82
2025-06-07 15:00:00;151.55;151.76;150.81;151.11
2025-06-07 14:00:00;151.91;152.1;151.5;151.54
2025-06-07 13:00:00;152.22;152.5;151.51;151.91
2025-06-07 12:00:00;151.53;152.5;151.45;152.22
2025-06-07 11:00:00;151.93;152.26;151.45;151.52
2025-06-07 10:00:00;151.57;152.17;151.32;151.93
2025-06-07 09:00:00;151.97;152.38;151.56;151.57
2025-06-07 08:00:00;152.49;152.8;151.84;151.96
2025-06-07 07:00:00;152.22;152.93;151.61;152.5
2025-06-07 06:00:00;150.99;152.42;150.52;152.22
2025-06-07 05:00:00;149.88;151.38;149.65;151.01
2025-06-07 04:00:00;149.6;150.05;149.1;149.89
2025-06-07 03:00:00;148.44;149.84;148.14;149.6
2025-06-07 02:00:00;147.87;148.82;147.61;148.43
2025-06-07 01:00:00;148.79;149.03;147.47;147.87
2025-06-07 00:00:00;147.96;148.84;146.92;148.84
2025-06-06 23:00:00;148.64;148.69;147.78;147.96
2025-06-06 22:00:00;149.35;149.38;148.29;148.61
2025-06-06 21:00:00;149.46;149.94;149.21;149.35
2025-06-06 20:00:00;149.22;150.1;148.79;149.46
2025-06-06 19:00:00;149;149.85;148.93;149.24
2025-06-06 18:00:00;150.24;150.33;148.59;149.01
2025-06-06 17:00:00;150.23;150.44;149.31;150.23
2025-06-06 16:00:00;151.2;151.67;149.96;150.23
2025-06-06 15:00:00;151.41;152.49;150.41;151.18
2025-06-06 14:00:00;150.87;152.04;150.65;151.42
2025-06-06 13:00:00;150.69;152.42;150.69;150.86
2025-06-06 12:00:00;149.22;152.5;149.22;150.7
2025-06-06 11:00:00;148.63;149.69;148.37;149.22
2025-06-06 10:00:00;147.57;149;147.57;148.64
2025-06-06 09:00:00;147.98;148.79;147.54;147.57
2025-06-06 08:00:00;147.48;148.1;147.29;147.99
2025-06-06 07:00:00;147.21;148.05;147.07;147.47
2025-06-06 06:00:00;147.59;148.37;147.04;147.23
2025-06-06 05:00:00;147.68;147.8;146.9;147.6
2025-06-06 04:00:00;146.92;148.02;146.72;147.67
2025-06-06 03:00:00;146.65;146.97;145.95;146.94
2025-06-06 02:00:00;145.61;146.71;145.11;146.65
2025-06-06 01:00:00;145.49;145.72;144.76;145.59
2025-06-06 00:00:00;144.38;145.63;144.19;145.52
2025-06-05 23:00:00;144.54;145.12;144.26;144.36
2025-06-05 22:00:00;144.35;145.02;143.17;144.53
2025-06-05 21:00:00;141.81;144.74;141.64;144.36
2025-06-05 20:00:00;146.21;146.63;141.53;141.82
2025-06-05 19:00:00;149.46;149.64;144.18;146.22
2025-06-05 18:00:00;149.46;150.09;148.33;149.47
2025-06-05 17:00:00;148.72;149.87;148.59;149.46
2025-06-05 16:00:00;150.96;151.16;148.43;148.71
2025-06-05 15:00:00;151.3;151.75;150.5;150.95
2025-06-05 14:00:00;150.44;151.65;148.67;151.3
2025-06-05 13:00:00;154.01;154.5;149.92;150.44
2025-06-05 12:00:00;152.45;154.47;152.22;154.02
2025-06-05 11:00:00;152.01;152.48;151.33;152.45
2025-06-05 10:00:00;153.08;153.13;151.54;152.01
2025-06-05 09:00:00;152.16;153.13;152.11;153.08
2025-06-05 08:00:00;152.54;153.05;151.81;152.14
2025-06-05 07:00:00;152.23;153.09;152.11;152.54
2025-06-05 06:00:00;152.56;153.05;152.11;152.24
2025-06-05 05:00:00;154.07;154.23;152;152.57
2025-06-05 04:00:00;153.91;154.11;153.27;154.06
2025-06-05 03:00:00;153.59;154.09;153.14;153.91
2025-06-05 02:00:00;153.45;154.69;153.44;153.58
2025-06-05 01:00:00;153.89;154.25;153.14;153.46
2025-06-05 00:00:00;153.31;154.19;153.07;153.9
2025-06-04 23:00:00;153.6;153.86;153;153.33
2025-06-04 22:00:00;155.14;155.31;153.4;153.64
2025-06-04 21:00:00;154.6;155.67;153.9;155.16
2025-06-04 20:00:00;155.44;155.61;154.06;154.59
2025-06-04 19:00:00;155.7;156.09;155.33;155.45
2025-06-04 18:00:00;156.15;156.61;155.6;155.72
2025-06-04 17:00:00;157.44;157.52;155.67;156.17
2025-06-04 16:00:00;157.19;157.67;156.44;157.44
2025-06-04 15:00:00;156.91;158.04;156.64;157.2
2025-06-04 14:00:00;155.81;156.97;154.66;156.9
2025-06-04 13:00:00;155.75;156.97;155.39;155.81
2025-06-04 12:00:00;156.01;156.47;155.22;155.75
2025-06-04 11:00:00;156.71;156.95;155.84;155.99
2025-06-04 10:00:00;157.63;158;156.5;156.73
2025-06-04 09:00:00;156.79;157.9;156.36;157.64
2025-06-04 08:00:00;156.51;157.33;156.51;156.79
2025-06-04 07:00:00;156.56;156.99;156.13;156.51
2025-06-04 06:00:00;156.59;157.14;156.1;156.54
2025-06-04 05:00:00;156.57;156.96;155.84;156.59
2025-06-04 04:00:00;156.69;157.05;156.27;156.55
2025-06-04 03:00:00;156.15;157.58;156.07;156.67
2025-06-04 02:00:00;156.92;157.76;156.07;156.15
2025-06-04 01:00:00;155.58;157.41;155.32;156.9
2025-06-04 00:00:00;155.31;155.85;154.29;155.57
2025-06-03 23:00:00;155.94;156.37;155.08;155.29
2025-06-03 22:00:00;154.96;156.47;154.52;155.95
2025-06-03 21:00:00;157.8;158;154.23;154.93
2025-06-03 20:00:00;160.67;160.71;156.69;157.8
2025-06-03 19:00:00;160.47;161.3;160.23;160.69
2025-06-03 18:00:00;161.29;161.34;160.03;160.47
2025-06-03 17:00:00;160.78;162.08;160.5;161.28
2025-06-03 16:00:00;162.34;162.6;160.74;160.78
2025-06-03 15:00:00;163.31;163.76;161.92;162.36
2025-06-03 14:00:00;160.85;163.45;159.57;163.32
2025-06-03 13:00:00;161.3;161.79;160.15;160.85
2025-06-03 12:00:00;160.66;161.66;160.3;161.29
2025-06-03 11:00:00;161.33;161.76;160.54;160.66
2025-06-03 10:00:00;159.99;161.44;159.9;161.32
