datetime;open;high;low;close;volume
2001-03-02;59.49000;59.67000;58.40000;59;1272157
2001-03-01;59.88000;59.97000;58.90000;59.38000;1467909
2001-02-28;59.29000;59.85000;58.70000;59.85000;2168725
2001-02-27;59.60000;59.95000;58.70000;59.20000;1449937
2001-02-26;58.79000;59.5;58.42000;59.25;1058427
2001-02-23;59.26000;59.90000;58.14000;58.5;1891912
2001-02-22;59.80000;60.19000;59.11000;59.72000;2314696
2001-02-21;58.90000;60.48000;58.51000;59.99000;4113868
2001-02-20;57.049999;59.60000;56.61000;58.80000;3958408
2001-02-19;56.81000;57.49000;56.40000;57.30000;712552
2001-02-16;57.5;57.93000;56.90000;57.40000;1375613
2001-02-15;58.099998;58.17000;57.5;58.17000;861028
2001-02-14;56.93000;58.099998;56.71000;57.97000;1262614
2001-02-13;57;57.75;56.57000;57.15000;936425
2001-02-12;56.85000;57.5;56.66000;57.24000;585721
2001-02-09;57.75;57.75;56.60000;57.20000;685108
2001-02-08;56.65000;58.060001;56.11000;57.75;1473352
2001-02-07;56;56.90000;55.35000;56.35000;1086901
2001-02-06;55.31000;56.18000;54.84000;55.90000;1083541
2001-02-05;54.66000;55.40000;53.90000;55.049999;1011412
2001-02-02;56.5;56.5;54.74000;55.30000;677930
2001-02-01;55;56.60000;54.85000;55.91000;1167374
2001-01-31;54.82000;55.48000;54.20000;55.13000;1287232
2001-01-30;56.099998;56.099998;54.029999;55.099998;1156935
2001-01-29;57.25;57.25;55.5;56.099998;1116329
2001-01-26;57.5;57.99000;56.88000;57.20000;826547
2001-01-25;57.94000;57.95000;56.85000;57.83000;1346871
2001-01-24;59.5;59.5;58.020000;58.30000;1007923
2001-01-23;59.20000;59.76000;58.40000;59.15000;1331232
2001-01-22;57.80000;59.39000;57.21000;59.11000;1628888
2001-01-19;57.90000;58.20000;57.26000;57.79000;1580208
2001-01-18;57.43000;57.80000;56.36000;57.5;1250235
2001-01-17;55.5;58;55.30000;57.49000;1582207
2001-01-16;56.28000;56.49000;54.40000;55.43000;660171
2001-01-15;54.88000;56.60000;54.70000;56.15000;1357178
2001-01-12;54.15000;55.30000;53.25;54.71000;1168401
2001-01-11;54.5;54.98000;53.40000;54.049999;1017715
2001-01-10;55.89000;55.90000;53.67000;54.78000;1219945
2001-01-09;56.67000;57.31000;55.099998;56.65000;982180
2001-01-08;57.31000;57.80000;55.77000;57.35000;1067204
2001-01-05;56;58.48000;55.66000;58;2033861
2001-01-04;54.20000;56.70000;53.63000;56.099998;2097249
2001-01-03;54.33000;54.33000;51.5;53;1922929
2001-01-02;56.20000;56.20000;54;54.5;745696
2001-01-01;55.69000;55.69000;55.69000;55.69000;0
2000-12-29;56.30000;56.75;55.43000;55.69000;676988
2000-12-28;54.42000;56.27000;54.35000;56.27000;976848
2000-12-27;53.15000;54.60000;53.15000;53.95000;699260
2000-12-22;52.75;53.55000;52.67000;53.15000;767614
2000-12-21;50.76000;52.99000;50.71000;52.39000;1658724
2000-12-20;53.30000;53.75;50.94000;51.85000;1554937
